27,77.104,84.8144,77.104,84.8144,77.104,77.104,77.104,69.3936,77.104,77.104,84.8144,84.8144,77.104,77.104,77.104
28,80.4,88.44,80.4,88.44,80.4,80.4,80.4,72.36,80.4,80.4,88.44,88.44,80.4,80.4,80.4
29,83.696,92.0656,83.696,92.0656,83.696,83.696,83.696,75.3264,83.696,83.696,92.0656,92.0656,83.696,83.696,83.696
30,86.992,95.6912,86.992,95.6912,86.992,86.992,86.992,78.2928,86.992,86.992,95.6912,95.6912,86.992,86.992,86.992
31,90.448,99.4928,90.448,99.4928,90.448,90.448,90.448,81.4032,90.448,90.448,99.4928,99.4928,90.448,90.448,90.448
32,94.064,103.4704,94.064,103.4704,94.064,94.064,94.064,84.6576,94.064,94.064,103.4704,103.4704,94.064,94.064,94.064
33,97.68,107.448,97.68,107.448,97.68,97.68,97.68,87.912,97.68,97.68,107.448,107.448,97.68,97.68,97.68
34,101.296,111.4256,101.296,111.4256,101.296,101.296,101.296,91.1664,101.296,101.296,111.4256,111.4256,101.296,101.296,101.296
35,104.912,115.4032,104.912,115.4032,104.912,104.912,104.912,94.4208,104.912,104.912,115.4032,115.4032,104.912,104.912,104.912
36,108.48,119.328,108.48,119.328,108.48,108.48,108.48,97.632,108.48,108.48,119.328,119.328,108.48,108.48,108.48
37,112,123.2,112,123.2,112,112,112,100.8,112,112,123.2,123.2,112,112,112
38,115.52,127.072,115.52,127.072,115.52,115.52,115.52,103.968,115.52,115.52,127.072,127.072,115.52,115.52,115.52
39,119.04,130.944,119.04,130.944,119.04,119.04,119.04,107.136,119.04,119.04,130.944,130.944,119.04,119.04,119.04
40,122.56,134.816,122.56,134.816,122.56,122.56,122.56,110.304,122.56,122.56,134.816,134.816,122.56,122.56,122.56
41,126.16,138.776,126.16,138.776,126.16,126.16,126.16,113.544,126.16,126.16,138.776,138.776,126.16,126.16,126.16
42,129.84,142.824,129.84,142.824,129.84,129.84,129.84,116.856,129.84,129.84,142.824,142.824,129.84,129.84,129.84
43,133.52,146.872,133.52,146.872,133.52,133.52,133.52,120.168,133.52,133.52,146.872,146.872,133.52,133.52,133.52
44,137.2,150.92,137.2,150.92,137.2,137.2,137.2,123.48,137.2,137.2,150.92,150.92,137.2,137.2,137.2
45,140.88,154.968,140.88,154.968,140.88,140.88,140.88,126.792,140.88,140.88,154.968,154.968,140.88,140.88,140.88
46,144.64,159.104,144.64,159.104,144.64,144.64,144.64,130.176,144.64,144.64,159.104,159.104,144.64,144.64,144.64
47,148.48,163.328,148.48,163.328,148.48,148.48,148.48,133.632,148.48,148.48,163.328,163.328,148.48,148.48,148.48
48,152.32,167.552,152.32,167.552,152.32,152.32,152.32,137.088,152.32,152.32,167.552,167.552,152.32,152.32,152.32
49,156.16,171.776,156.16,171.776,156.16,156.16,156.16,140.544,156.16,156.16,171.776,171.776,156.16,156.16,156.16
50,160,176,160,176,160,160,160,144,160,160,176,176,160,160,160
